experiment,subject,condition,topic,social_type,social,word_count,question_count,filler_count,hedge_count,tom_count,polite_pos,polite_neg,impolite,politeness_score,nonfluency_count,liwc_filler_count,disfluency_count,like_count,fung_interpersonal_count,fung_referential_count,fung_structural_count,fung_cognitive_count,fung_total_count,demir_modal_count,demir_verb_count,demir_adverb_count,demir_adjective_count,demir_quantifier_count,demir_noun_count,demir_total_count,sentiment,sentiment_pos,sentiment_neg,sentiment_neu,quality,connectedness,filler_rate,hedge_rate,tom_rate,politeness_rate,nonfluency_rate,liwc_filler_rate,disfluency_rate,like_rate,fung_interpersonal_rate,fung_referential_rate,fung_structural_rate,fung_cognitive_rate,fung_total_rate,demir_modal_rate,demir_verb_rate,demir_adverb_rate,demir_adjective_rate,demir_quantifier_rate,demir_noun_rate,demir_total_rate
Exp2_LLM,s015,bot,conflict,social,1,349,2,2,0,1,6,0,0,6,2,0,2,0,7,13,12,2,16,3,4,5,0,0,0,12,0.95136,0.3348,0.06860000000000001,0.5966,4.0,4.0,0.0057306590257879654,0.0,0.0028653295128939827,0.017191977077363897,0.0057306590257879654,0.0,0.0057306590257879654,0.0,0.02005730659025788,0.03724928366762178,0.034383954154727794,0.0057306590257879654,0.045845272206303724,0.008595988538681949,0.011461318051575931,0.014326647564469915,0.0,0.0,0.0,0.034383954154727794
Exp2_LLM,s015,bot,cooking,nonsocial,0,246,3,3,1,0,4,0,0,4,2,0,2,1,5,17,16,3,20,2,3,1,0,0,0,6,0.9516600000000001,0.3942,0.0,0.6058,4.0,4.0,0.012195121951219513,0.0040650406504065045,0.0,0.016260162601626018,0.008130081300813009,0.0,0.008130081300813009,0.0040650406504065045,0.02032520325203252,0.06910569105691057,0.06504065040650407,0.012195121951219513,0.08130081300813008,0.008130081300813009,0.012195121951219513,0.0040650406504065045,0.0,0.0,0.0,0.024390243902439025
Exp2_LLM,s015,bot,cultural_celebrations,social,1,370,1,2,1,0,6,0,0,6,1,0,1,1,5,27,27,3,31,7,2,4,0,0,0,13,0.9825800000000001,0.3806,0.0134,0.606,4.0,4.0,0.005405405405405406,0.002702702702702703,0.0,0.016216216216216217,0.002702702702702703,0.0,0.002702702702702703,0.002702702702702703,0.013513513513513514,0.07297297297297298,0.07297297297297298,0.008108108108108109,0.08378378378378379,0.01891891891891892,0.005405405405405406,0.010810810810810811,0.0,0.0,0.0,0.03513513513513514
Exp2_LLM,s015,bot,empathy,social,1,339,1,1,0,0,5,0,0,5,1,0,1,0,3,24,24,1,27,6,8,4,0,0,0,18,0.83436,0.278,0.0114,0.7104,4.0,4.0,0.0029498525073746312,0.0,0.0,0.014749262536873156,0.0029498525073746312,0.0,0.0029498525073746312,0.0,0.008849557522123894,0.07079646017699115,0.07079646017699115,0.0029498525073746312,0.07964601769911504,0.017699115044247787,0.02359882005899705,0.011799410029498525,0.0,0.0,0.0,0.05309734513274336
Exp2_LLM,s015,bot,exercise,nonsocial,0,211,2,5,1,2,7,0,0,7,0,1,1,4,7,6,6,5,11,1,2,1,0,1,0,5,0.9625,0.41159999999999997,0.008400000000000001,0.58,3.0,3.0,0.023696682464454975,0.004739336492890996,0.009478672985781991,0.03317535545023697,0.0,0.004739336492890996,0.004739336492890996,0.018957345971563982,0.03317535545023697,0.02843601895734597,0.02843601895734597,0.023696682464454975,0.052132701421800945,0.004739336492890996,0.009478672985781991,0.004739336492890996,0.0,0.004739336492890996,0.0,0.023696682464454975
Exp2_LLM,s015,bot,fashion,nonsocial,0,389,1,0,1,1,1,0,0,1,0,0,0,0,6,29,29,1,34,1,7,1,0,0,0,9,0.9413,0.248,0.004,0.7478,4.0,4.0,0.0,0.002570694087403599,0.002570694087403599,0.002570694087403599,0.0,0.0,0.0,0.0,0.015424164524421594,0.07455012853470437,0.07455012853470437,0.002570694087403599,0.08740359897172237,0.002570694087403599,0.017994858611825194,0.002570694087403599,0.0,0.0,0.0,0.02313624678663239
Exp2_LLM,s015,bot,forgiveness,social,1,286,0,3,0,0,3,0,0,3,1,0,1,2,3,20,15,3,23,6,3,0,0,0,1,10,0.9112399999999999,0.371,0.042600000000000006,0.5864,4.0,4.0,0.01048951048951049,0.0,0.0,0.01048951048951049,0.0034965034965034965,0.0,0.0034965034965034965,0.006993006993006993,0.01048951048951049,0.06993006993006994,0.05244755244755245,0.01048951048951049,0.08041958041958042,0.02097902097902098,0.01048951048951049,0.0,0.0,0.0,0.0034965034965034965,0.03496503496503497
Exp2_LLM,s015,bot,friendship,social,1,323,5,2,1,2,0,0,0,0,1,0,1,0,4,26,22,2,29,5,10,2,0,0,0,17,0.9764200000000001,0.40540000000000004,0.029000000000000005,0.5660000000000001,4.0,4.0,0.006191950464396285,0.0030959752321981426,0.006191950464396285,0.0,0.0030959752321981426,0.0,0.0030959752321981426,0.0,0.01238390092879257,0.0804953560371517,0.06811145510835913,0.006191950464396285,0.08978328173374613,0.015479876160990712,0.030959752321981424,0.006191950464396285,0.0,0.0,0.0,0.05263157894736842
Exp2_LLM,s015,bot,gardening,nonsocial,0,351,5,9,0,0,1,0,0,1,1,0,1,6,10,25,23,7,33,1,2,2,0,0,0,5,0.9721,0.3452,0.0,0.6548,3.0,3.0,0.02564102564102564,0.0,0.0,0.002849002849002849,0.002849002849002849,0.0,0.002849002849002849,0.017094017094017096,0.02849002849002849,0.07122507122507123,0.06552706552706553,0.019943019943019943,0.09401709401709402,0.002849002849002849,0.005698005698005698,0.005698005698005698,0.0,0.0,0.0,0.014245014245014245
Exp2_LLM,s015,bot,goals,social,1,245,0,1,1,0,7,0,0,7,1,0,1,0,3,9,10,2,11,2,6,2,0,0,1,11,0.5892999999999999,0.2512,0.0021999999999999997,0.7468,4.0,4.0,0.004081632653061225,0.004081632653061225,0.0,0.02857142857142857,0.004081632653061225,0.0,0.004081632653061225,0.0,0.012244897959183673,0.036734693877551024,0.04081632653061224,0.00816326530612245,0.044897959183673466,0.00816326530612245,0.024489795918367346,0.00816326530612245,0.0,0.0,0.004081632653061225,0.044897959183673466
Exp2_LLM,s015,bot,loneliness,social,1,322,1,6,0,1,1,0,0,1,5,0,5,1,7,19,23,6,25,7,3,7,0,0,0,17,0.27494,0.1378,0.1078,0.7546,4.0,4.0,0.018633540372670808,0.0,0.003105590062111801,0.003105590062111801,0.015527950310559006,0.0,0.015527950310559006,0.003105590062111801,0.021739130434782608,0.059006211180124224,0.07142857142857142,0.018633540372670808,0.07763975155279502,0.021739130434782608,0.009316770186335404,0.021739130434782608,0.0,0.0,0.0,0.052795031055900624
Exp2_LLM,s015,bot,networks,social,1,344,1,3,0,0,4,0,0,4,1,0,1,2,4,24,23,3,28,10,19,0,0,0,0,29,0.90778,0.3812,0.0524,0.5664,4.0,4.0,0.00872093023255814,0.0,0.0,0.011627906976744186,0.0029069767441860465,0.0,0.0029069767441860465,0.005813953488372093,0.011627906976744186,0.06976744186046512,0.06686046511627906,0.00872093023255814,0.08139534883720931,0.029069767441860465,0.055232558139534885,0.0,0.0,0.0,0.0,0.08430232558139535
Exp2_LLM,s015,bot,seasons,nonsocial,0,62,2,0,0,0,5,1,0,6,0,0,0,0,2,3,1,0,3,1,0,0,0,0,0,1,0.3603,0.23179999999999995,0.0174,0.7508,3.0,3.0,0.0,0.0,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.03225806451612903,0.04838709677419355,0.016129032258064516,0.0,0.04838709677419355,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.016129032258064516
Exp2_LLM,s015,bot,space,nonsocial,0,432,1,0,0,0,2,0,0,2,0,0,0,0,3,24,23,0,26,2,4,1,4,1,3,15,0.9137000000000001,0.1968,0.0064,0.7966,4.0,4.0,0.0,0.0,0.0,0.004629629629629629,0.0,0.0,0.0,0.0,0.006944444444444444,0.05555555555555555,0.05324074074074074,0.0,0.06018518518518518,0.004629629629629629,0.009259259259259259,0.0023148148148148147,0.009259259259259259,0.0023148148148148147,0.006944444444444444,0.034722222222222224
Exp2_LLM,s015,bot,sports,nonsocial,0,226,1,2,0,0,2,0,0,2,1,0,1,1,7,14,14,2,20,1,1,1,0,0,0,3,0.7339399999999999,0.2062,0.0034000000000000002,0.7904,4.0,4.0,0.008849557522123894,0.0,0.0,0.008849557522123894,0.004424778761061947,0.0,0.004424778761061947,0.004424778761061947,0.030973451327433628,0.061946902654867256,0.061946902654867256,0.008849557522123894,0.08849557522123894,0.004424778761061947,0.004424778761061947,0.004424778761061947,0.0,0.0,0.0,0.01327433628318584
Exp2_LLM,s015,bot,technology,nonsocial,0,347,2,1,0,0,2,0,0,2,0,0,0,1,4,11,11,1,13,3,1,2,3,0,3,12,0.9133000000000001,0.219,0.0046,0.7766,4.0,4.0,0.002881844380403458,0.0,0.0,0.005763688760806916,0.0,0.0,0.0,0.002881844380403458,0.011527377521613832,0.03170028818443804,0.03170028818443804,0.002881844380403458,0.037463976945244955,0.008645533141210375,0.002881844380403458,0.005763688760806916,0.008645533141210375,0.0,0.008645533141210375,0.0345821325648415
Exp2_LLM,s015,bot,work_life,social,1,264,1,3,0,0,5,0,0,5,2,0,2,0,4,17,19,2,21,2,5,1,0,0,0,8,0.80378,0.2538,0.022799999999999997,0.7232000000000001,4.0,4.0,0.011363636363636364,0.0,0.0,0.01893939393939394,0.007575757575757576,0.0,0.007575757575757576,0.0,0.015151515151515152,0.06439393939393939,0.07196969696969698,0.007575757575757576,0.07954545454545454,0.007575757575757576,0.01893939393939394,0.003787878787878788,0.0,0.0,0.0,0.030303030303030304
Exp2_LLM,s015,hum,art,nonsocial,0,278,3,2,0,0,7,0,0,7,1,0,1,0,4,15,16,1,18,3,1,2,0,0,0,6,0.9183,0.2772,0.0046,0.7182000000000001,4.0,4.0,0.007194244604316547,0.0,0.0,0.025179856115107913,0.0035971223021582736,0.0,0.0035971223021582736,0.0,0.014388489208633094,0.0539568345323741,0.05755395683453238,0.0035971223021582736,0.06474820143884892,0.01079136690647482,0.0035971223021582736,0.007194244604316547,0.0,0.0,0.0,0.02158273381294964
Exp2_LLM,s015,hum,books,nonsocial,0,129,2,1,0,0,4,0,0,4,1,0,1,0,4,6,6,1,8,1,2,2,0,0,1,6,0.81624,0.3458,0.0178,0.6364,4.0,4.0,0.007751937984496124,0.0,0.0,0.031007751937984496,0.007751937984496124,0.0,0.007751937984496124,0.0,0.031007751937984496,0.046511627906976744,0.046511627906976744,0.007751937984496124,0.06201550387596899,0.007751937984496124,0.015503875968992248,0.015503875968992248,0.0,0.0,0.007751937984496124,0.046511627906976744
Exp2_LLM,s015,hum,childhood_memories,social,1,246,1,4,1,1,7,0,0,7,1,0,1,2,6,12,14,4,17,3,2,3,0,0,0,8,0.8743399999999999,0.4184,0.0056,0.576,4.0,4.0,0.016260162601626018,0.0040650406504065045,0.0040650406504065045,0.028455284552845527,0.0040650406504065045,0.0,0.0040650406504065045,0.008130081300813009,0.024390243902439025,0.04878048780487805,0.056910569105691054,0.016260162601626018,0.06910569105691057,0.012195121951219513,0.008130081300813009,0.012195121951219513,0.0,0.0,0.0,0.032520325203252036
Exp2_LLM,s015,hum,communication,social,1,352,1,2,0,0,6,0,0,6,1,0,1,1,4,25,25,2,28,1,5,2,0,0,0,8,0.87188,0.30060000000000003,0.007999999999999998,0.6916,4.0,4.0,0.005681818181818182,0.0,0.0,0.017045454545454544,0.002840909090909091,0.0,0.002840909090909091,0.002840909090909091,0.011363636363636364,0.07102272727272728,0.07102272727272728,0.005681818181818182,0.07954545454545454,0.002840909090909091,0.014204545454545454,0.005681818181818182,0.0,0.0,0.0,0.022727272727272728
Exp2_LLM,s015,hum,family,social,1,249,1,3,0,0,4,0,0,4,1,0,1,1,5,11,11,2,16,2,0,4,0,0,0,6,0.95434,0.372,0.005,0.6228,4.0,4.0,0.012048192771084338,0.0,0.0,0.01606425702811245,0.004016064257028112,0.0,0.004016064257028112,0.004016064257028112,0.020080321285140562,0.04417670682730924,0.04417670682730924,0.008032128514056224,0.0642570281124498,0.008032128514056224,0.0,0.01606425702811245,0.0,0.0,0.0,0.024096385542168676
Exp2_LLM,s015,hum,food,nonsocial,0,176,2,1,1,1,3,0,0,3,0,0,0,1,5,9,8,1,12,4,2,2,0,0,0,8,0.8943999999999999,0.3478,0.0154,0.637,4.0,4.0,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.017045454545454544,0.0,0.0,0.0,0.005681818181818182,0.028409090909090908,0.05113636363636364,0.045454545454545456,0.005681818181818182,0.06818181818181818,0.022727272727272728,0.011363636363636364,0.011363636363636364,0.0,0.0,0.0,0.045454545454545456
Exp2_LLM,s015,hum,hobbies,social,1,302,4,3,0,0,5,0,0,5,0,0,0,2,7,16,14,2,19,3,0,0,0,0,0,3,0.96058,0.3738,0.0,0.6262000000000001,4.0,4.0,0.009933774834437087,0.0,0.0,0.016556291390728478,0.0,0.0,0.0,0.006622516556291391,0.023178807947019868,0.052980132450331126,0.046357615894039736,0.006622516556291391,0.06291390728476821,0.009933774834437087,0.0,0.0,0.0,0.0,0.0,0.009933774834437087
Exp2_LLM,s015,hum,love,social,1,233,2,4,0,1,7,0,0,7,1,0,1,3,6,14,14,4,20,3,6,4,0,0,0,13,0.9534800000000001,0.458,0.004,0.538,4.0,4.0,0.017167381974248927,0.0,0.004291845493562232,0.030042918454935622,0.004291845493562232,0.0,0.004291845493562232,0.012875536480686695,0.02575107296137339,0.060085836909871244,0.060085836909871244,0.017167381974248927,0.08583690987124463,0.012875536480686695,0.02575107296137339,0.017167381974248927,0.0,0.0,0.0,0.055793991416309016
Exp2_LLM,s015,hum,mentorship,social,1,190,2,3,0,0,5,0,0,5,1,0,1,1,7,9,8,2,13,2,3,3,0,0,1,9,0.8446,0.3276,0.0,0.6724,4.0,4.0,0.015789473684210527,0.0,0.0,0.02631578947368421,0.005263157894736842,0.0,0.005263157894736842,0.005263157894736842,0.03684210526315789,0.04736842105263158,0.042105263157894736,0.010526315789473684,0.06842105263157895,0.010526315789473684,0.015789473684210527,0.015789473684210527,0.0,0.0,0.005263157894736842,0.04736842105263158
Exp2_LLM,s015,hum,movies,nonsocial,0,209,1,1,1,0,3,0,0,3,0,0,0,0,7,10,10,1,13,0,0,3,0,1,1,5,0.8301999999999999,0.28159999999999996,0.0,0.7183999999999999,4.0,4.0,0.004784688995215311,0.004784688995215311,0.0,0.014354066985645933,0.0,0.0,0.0,0.0,0.03349282296650718,0.04784688995215311,0.04784688995215311,0.004784688995215311,0.06220095693779904,0.0,0.0,0.014354066985645933,0.0,0.004784688995215311,0.004784688995215311,0.023923444976076555
Exp2_LLM,s015,hum,music,nonsocial,0,349,4,2,0,0,3,1,0,4,1,0,1,0,6,15,15,2,20,4,3,5,0,1,2,15,0.8286,0.21339999999999998,0.0462,0.7404,4.0,4.0,0.0057306590257879654,0.0,0.0,0.011461318051575931,0.0028653295128939827,0.0,0.0028653295128939827,0.0,0.017191977077363897,0.04297994269340974,0.04297994269340974,0.0057306590257879654,0.05730659025787966,0.011461318051575931,0.008595988538681949,0.014326647564469915,0.0,0.0028653295128939827,0.0057306590257879654,0.04297994269340974
Exp2_LLM,s015,hum,nature,nonsocial,0,336,4,4,0,0,2,0,0,2,3,0,3,1,7,14,14,4,18,4,2,3,0,0,0,9,0.9673,0.3306,0.0034000000000000002,0.666,4.0,4.0,0.011904761904761904,0.0,0.0,0.005952380952380952,0.008928571428571428,0.0,0.008928571428571428,0.002976190476190476,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.011904761904761904,0.05357142857142857,0.011904761904761904,0.005952380952380952,0.008928571428571428,0.0,0.0,0.0,0.026785714285714284
Exp2_LLM,s015,hum,photography,nonsocial,0,394,3,0,0,2,3,0,0,3,0,0,0,0,4,23,22,0,24,12,7,4,0,1,0,24,0.9269000000000001,0.24939999999999998,0.0132,0.7374,4.0,4.0,0.0,0.0,0.005076142131979695,0.007614213197969543,0.0,0.0,0.0,0.0,0.01015228426395939,0.0583756345177665,0.05583756345177665,0.0,0.06091370558375635,0.030456852791878174,0.017766497461928935,0.01015228426395939,0.0,0.0025380710659898475,0.0,0.06091370558375635
Exp2_LLM,s015,hum,podcasts,nonsocial,0,244,5,0,0,0,4,0,3,1,0,0,0,0,4,11,7,0,11,3,4,0,0,0,0,7,0.8472799999999999,0.2806,0.064,0.6556,4.0,4.0,0.0,0.0,0.0,0.004098360655737705,0.0,0.0,0.0,0.0,0.01639344262295082,0.045081967213114756,0.028688524590163935,0.0,0.045081967213114756,0.012295081967213115,0.01639344262295082,0.0,0.0,0.0,0.0,0.028688524590163935
Exp2_LLM,s015,hum,role_models,social,1,234,1,4,0,0,7,0,0,7,2,0,2,0,6,14,16,2,17,4,0,4,0,1,0,9,0.91712,0.33039999999999997,0.0228,0.6466000000000001,4.0,4.0,0.017094017094017096,0.0,0.0,0.029914529914529916,0.008547008547008548,0.0,0.008547008547008548,0.0,0.02564102564102564,0.05982905982905983,0.06837606837606838,0.008547008547008548,0.07264957264957266,0.017094017094017096,0.0,0.017094017094017096,0.0,0.004273504273504274,0.0,0.038461538461538464
Exp2_LLM,s015,hum,social_media,social,1,242,2,1,0,1,4,0,0,4,1,0,1,0,5,9,9,1,10,2,5,5,1,0,1,14,0.5663400000000001,0.21939999999999998,0.029599999999999998,0.7508,3.0,3.0,0.004132231404958678,0.0,0.004132231404958678,0.01652892561983471,0.004132231404958678,0.0,0.004132231404958678,0.0,0.02066115702479339,0.0371900826446281,0.0371900826446281,0.004132231404958678,0.04132231404958678,0.008264462809917356,0.02066115702479339,0.02066115702479339,0.004132231404958678,0.0,0.004132231404958678,0.05785123966942149
Exp2_LLM,s015,hum,teamwork,social,1,195,1,2,0,0,4,1,0,5,0,0,0,1,10,8,7,1,13,0,0,2,0,0,0,2,0.91214,0.3036,0.0126,0.6838,3.0,3.0,0.010256410256410256,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.005128205128205128,0.05128205128205128,0.041025641025641026,0.035897435897435895,0.005128205128205128,0.06666666666666667,0.0,0.0,0.010256410256410256,0.0,0.0,0.0,0.010256410256410256
Exp2_LLM,s015,hum,travel,nonsocial,0,243,2,3,0,1,3,0,0,3,0,0,0,2,4,12,13,2,16,2,2,2,0,1,2,9,0.91692,0.3016,0.0,0.6984,4.0,4.0,0.012345679012345678,0.0,0.00411522633744856,0.012345679012345678,0.0,0.0,0.0,0.00823045267489712,0.01646090534979424,0.04938271604938271,0.053497942386831275,0.00823045267489712,0.06584362139917696,0.00823045267489712,0.00823045267489712,0.00823045267489712,0.0,0.00411522633744856,0.00823045267489712,0.037037037037037035
Exp2_LLM,s015,hum,trust,social,1,300,1,2,1,0,1,0,0,1,0,0,0,1,4,29,25,2,31,6,3,0,0,0,0,9,0.96166,0.3592,0.0298,0.611,4.0,4.0,0.006666666666666667,0.0033333333333333335,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0033333333333333335,0.013333333333333334,0.09666666666666666,0.08333333333333333,0.006666666666666667,0.10333333333333333,0.02,0.01,0.0,0.0,0.0,0.0,0.03
Exp2_LLM,s015,hum,weather,nonsocial,0,229,4,4,0,0,5,0,0,5,1,0,1,2,6,10,8,3,14,4,3,5,0,3,0,15,0.74146,0.21799999999999997,0.022799999999999997,0.759,3.0,3.0,0.017467248908296942,0.0,0.0,0.021834061135371178,0.004366812227074236,0.0,0.004366812227074236,0.008733624454148471,0.026200873362445413,0.043668122270742356,0.034934497816593885,0.013100436681222707,0.0611353711790393,0.017467248908296942,0.013100436681222707,0.021834061135371178,0.0,0.013100436681222707,0.0,0.06550218340611354
Exp2_LLM,s016,bot,architecture,nonsocial,0,188,2,2,0,0,3,0,0,3,1,0,1,1,3,5,7,2,9,0,2,4,0,0,1,7,0.6968799999999999,0.2286,0.0132,0.758,4.0,4.0,0.010638297872340425,0.0,0.0,0.015957446808510637,0.005319148936170213,0.0,0.005319148936170213,0.005319148936170213,0.015957446808510637,0.026595744680851064,0.03723404255319149,0.010638297872340425,0.047872340425531915,0.0,0.010638297872340425,0.02127659574468085,0.0,0.0,0.005319148936170213,0.03723404255319149
Exp2_LLM,s016,bot,books,nonsocial,0,317,4,5,0,0,3,1,0,4,1,0,1,3,7,20,20,4,27,1,0,5,0,0,0,6,0.6539200000000001,0.2192,0.058800000000000005,0.722,4.0,4.0,0.015772870662460567,0.0,0.0,0.012618296529968454,0.0031545741324921135,0.0,0.0031545741324921135,0.00946372239747634,0.022082018927444796,0.06309148264984227,0.06309148264984227,0.012618296529968454,0.08517350157728706,0.0031545741324921135,0.0,0.015772870662460567,0.0,0.0,0.0,0.01892744479495268
Exp2_LLM,s016,bot,childhood_memories,social,1,274,1,3,0,0,9,0,0,9,1,0,1,1,3,13,15,2,16,1,1,3,0,1,0,6,0.9704599999999999,0.3986,0.0046,0.5968,4.0,4.0,0.010948905109489052,0.0,0.0,0.032846715328467155,0.0036496350364963502,0.0,0.0036496350364963502,0.0036496350364963502,0.010948905109489052,0.04744525547445255,0.05474452554744526,0.0072992700729927005,0.058394160583941604,0.0036496350364963502,0.0036496350364963502,0.010948905109489052,0.0,0.0036496350364963502,0.0,0.021897810218978103
Exp2_LLM,s016,bot,cultural_celebrations,social,1,189,0,3,0,0,2,0,0,2,1,0,1,2,5,13,11,3,17,1,3,7,0,0,0,11,0.8144199999999999,0.4264,0.01,0.5638,3.0,3.0,0.015873015873015872,0.0,0.0,0.010582010582010581,0.005291005291005291,0.0,0.005291005291005291,0.010582010582010581,0.026455026455026454,0.06878306878306878,0.0582010582010582,0.015873015873015872,0.08994708994708994,0.005291005291005291,0.015873015873015872,0.037037037037037035,0.0,0.0,0.0,0.0582010582010582
Exp2_LLM,s016,bot,empathy,social,1,342,0,1,0,0,2,0,0,2,1,0,1,0,3,21,21,1,22,6,4,1,0,0,0,11,0.9547800000000001,0.2834,0.0046,0.712,4.0,4.0,0.0029239766081871343,0.0,0.0,0.005847953216374269,0.0029239766081871343,0.0,0.0029239766081871343,0.0,0.008771929824561403,0.06140350877192982,0.06140350877192982,0.0029239766081871343,0.06432748538011696,0.017543859649122806,0.011695906432748537,0.0029239766081871343,0.0,0.0,0.0,0.03216374269005848
Exp2_LLM,s016,bot,exercise,nonsocial,0,284,3,7,0,1,1,0,0,1,2,0,2,3,7,15,14,5,22,2,2,2,0,2,0,8,0.9584400000000001,0.3378,0.014000000000000002,0.6482,4.0,4.0,0.02464788732394366,0.0,0.0035211267605633804,0.0035211267605633804,0.007042253521126761,0.0,0.007042253521126761,0.01056338028169014,0.02464788732394366,0.0528169014084507,0.04929577464788732,0.017605633802816902,0.07746478873239436,0.007042253521126761,0.007042253521126761,0.007042253521126761,0.0,0.007042253521126761,0.0,0.028169014084507043
Exp2_LLM,s016,bot,fashion,nonsocial,0,382,1,1,0,1,0,0,0,0,0,0,0,0,8,33,30,0,37,2,2,2,0,0,0,6,0.8619600000000001,0.1586,0.0,0.8413999999999999,4.0,4.0,0.002617801047120419,0.0,0.002617801047120419,0.0,0.0,0.0,0.0,0.0,0.020942408376963352,0.08638743455497382,0.07853403141361257,0.0,0.0968586387434555,0.005235602094240838,0.005235602094240838,0.005235602094240838,0.0,0.0,0.0,0.015706806282722512
Exp2_LLM,s016,bot,forgiveness,social,1,258,2,1,0,2,8,1,0,9,0,0,0,1,5,14,15,1,16,5,6,1,0,0,0,12,0.9575400000000001,0.3792,0.0298,0.591,4.0,4.0,0.003875968992248062,0.0,0.007751937984496124,0.03488372093023256,0.0,0.0,0.0,0.003875968992248062,0.01937984496124031,0.05426356589147287,0.05813953488372093,0.003875968992248062,0.06201550387596899,0.01937984496124031,0.023255813953488372,0.003875968992248062,0.0,0.0,0.0,0.046511627906976744
Exp2_LLM,s016,bot,friendship,social,1,278,3,2,2,1,3,0,0,3,2,0,2,0,6,18,21,4,22,1,5,1,0,2,0,9,0.9804600000000001,0.4866,0.007400000000000001,0.506,4.0,4.0,0.007194244604316547,0.007194244604316547,0.0035971223021582736,0.01079136690647482,0.007194244604316547,0.0,0.007194244604316547,0.0,0.02158273381294964,0.06474820143884892,0.07553956834532374,0.014388489208633094,0.07913669064748201,0.0035971223021582736,0.017985611510791366,0.0035971223021582736,0.0,0.007194244604316547,0.0,0.03237410071942446
Exp2_LLM,s016,bot,goals,social,1,327,1,2,0,0,1,0,0,1,0,0,0,0,3,23,24,0,26,10,3,1,0,1,0,15,0.9650000000000001,0.33399999999999996,0.008400000000000001,0.6576000000000001,4.0,4.0,0.0061162079510703364,0.0,0.0,0.0030581039755351682,0.0,0.0,0.0,0.0,0.009174311926605505,0.07033639143730887,0.07339449541284404,0.0,0.07951070336391437,0.03058103975535168,0.009174311926605505,0.0030581039755351682,0.0,0.0030581039755351682,0.0,0.045871559633027525
Exp2_LLM,s016,bot,music,nonsocial,0,437,5,2,0,0,5,0,0,5,0,0,0,2,7,23,24,2,28,0,4,5,0,0,0,9,0.9649599999999999,0.2982,0.0,0.7018,4.0,4.0,0.004576659038901602,0.0,0.0,0.011441647597254004,0.0,0.0,0.0,0.004576659038901602,0.016018306636155607,0.05263157894736842,0.05491990846681922,0.004576659038901602,0.06407322654462243,0.0,0.009153318077803204,0.011441647597254004,0.0,0.0,0.0,0.020594965675057208
Exp2_LLM,s016,bot,photography,nonsocial,0,399,1,1,0,1,1,0,0,1,0,0,0,0,5,26,21,0,26,5,6,2,1,0,1,15,0.94956,0.2286,0.0202,0.7512000000000001,4.0,4.0,0.002506265664160401,0.0,0.002506265664160401,0.002506265664160401,0.0,0.0,0.0,0.0,0.012531328320802004,0.06516290726817042,0.05263157894736842,0.0,0.06516290726817042,0.012531328320802004,0.015037593984962405,0.005012531328320802,0.002506265664160401,0.0,0.002506265664160401,0.03759398496240601
Exp2_LLM,s016,bot,role_models,social,1,350,1,2,0,0,1,0,0,1,0,0,0,2,7,21,19,2,25,7,2,1,1,0,3,14,0.88118,0.211,0.0,0.789,4.0,4.0,0.005714285714285714,0.0,0.0,0.002857142857142857,0.0,0.0,0.0,0.005714285714285714,0.02,0.06,0.054285714285714284,0.005714285714285714,0.07142857142857142,0.02,0.005714285714285714,0.002857142857142857,0.002857142857142857,0.0,0.008571428571428572,0.04
Exp2_LLM,s016,bot,seasons,nonsocial,0,163,1,1,0,0,5,0,0,5,1,0,1,0,3,6,6,1,9,2,0,1,0,0,0,3,0.65622,0.294,0.009,0.697,3.0,3.0,0.006134969325153374,0.0,0.0,0.03067484662576687,0.006134969325153374,0.0,0.006134969325153374,0.0,0.018404907975460124,0.03680981595092025,0.03680981595092025,0.006134969325153374,0.05521472392638037,0.012269938650306749,0.0,0.006134969325153374,0.0,0.0,0.0,0.018404907975460124
Exp2_LLM,s016,bot,social_media,social,1,433,4,0,0,0,7,1,0,8,0,0,0,0,1,22,21,0,22,5,7,10,0,0,0,22,0.95512,0.24400000000000005,0.005,0.751,4.0,4.0,0.0,0.0,0.0,0.018475750577367205,0.0,0.0,0.0,0.0,0.0023094688221709007,0.050808314087759814,0.04849884526558892,0.0,0.050808314087759814,0.011547344110854504,0.016166281755196306,0.023094688221709007,0.0,0.0,0.0,0.050808314087759814
Exp2_LLM,s016,bot,space,nonsocial,0,364,1,2,0,1,2,0,0,2,1,0,1,0,3,20,20,1,22,8,5,6,3,0,2,24,0.87166,0.211,0.004,0.7849999999999999,4.0,4.0,0.005494505494505495,0.0,0.0027472527472527475,0.005494505494505495,0.0027472527472527475,0.0,0.0027472527472527475,0.0,0.008241758241758242,0.054945054945054944,0.054945054945054944,0.0027472527472527475,0.06043956043956044,0.02197802197802198,0.013736263736263736,0.016483516483516484,0.008241758241758242,0.0,0.005494505494505495,0.06593406593406594
